3,4124,安静,ān jìng,形,静かである,a1n ji4ng,14
2,4012,帮助,bāng zhù,動,助ける 援助する,ba1ng zhu4,14
3,4141,超市,chāo shì,名,スーパーマーケット,cha1o shi4,14
3,4145,出现,chū xiàn,動,出現する,chu1 xia4n,14
3,4162,发现,fā xiàn,動,発見する,fa1 xia4n,14
3,4163,方便,fāng biàn,形,便利である,fa1ng bia4n,14
3,4168,干净,gān jìng,形,きれいである,ga1n ji4ng,14
1,3922,高兴,gāo xìng,形,うれしい,ga1o xi4ng,14
3,4171,根据,gēn jù,介,…によると,ge1n ju4,14
1,3923,工作,gōng zuò,動,仕事をする,go1ng zuo4,14
3,4177,关系,guān xì,名,関係,gua1n xi4,14
2,4041,鸡蛋,jī dàn,名,鶏卵,ji1 da4n,14
3,10354,机会,jī huì,名,機会,ji1 hui4,14
3,90,经过,jīng guò,動,（ある場所を）通過する 経験する,ji1ng guo4,14
3,87,街道,jiēdào,名,大通り 街路,jie1da4o,14
1,3965,商店,shāng diàn,名,商店,sha1ng dia4n,14
2,4074,生病,shēng bìng,動,病気になる,she1ng bi4ng,14
3,4252,生气,shēng qì,動,怒る,she1ng qi4,14
2,4075,生日,shēng rì,名,誕生日,she1ng ri4,14
1,3975,说话,shuō huà,動,話す,shuo1 hua4,14
1,3979,天气,tiān qì,名,天気,tia1n qi4,14
2,4089,希望,xī wàng,動,希望する,xi1 wa4ng,14
3,4278,相信,xiāng xìn,動,信じる,xia1ng xi4n,14
3,4285,需要,xū yào,動,必要とする,xu1 ya4o,14
1,4000,医院,yī yuàn,名,病院,yi1 yua4n,14
2,4105,因为,yīn wèi,接,…なので,yi1n we4i,14
3,4297,音乐,yīn yuè,名,音楽,yi1n yue4,14
2,4117,知道,zhī dào,動,知る 知っている．,zhi1 da4o,14
3,4311,周末,zhōu mò,名,週末 ウィークエンド,zho1u mo4,14
1,3899,杯子,bēi zi,名,コップ さかずき,be1i zi5,15
3,4148,聪明,cōng ming,形,聡明である 賢い,co1ng ming5,15
1,3,东西,dōng xi,名,品物,do1ng xi5,15
3,76,多么,duō me,副,なんと… どんなに（…でも）,duo1 me5,15
2,4029,哥哥,gē ge,名,お兄さん 兄,ge1 ge5,15
1,3946,妈妈,mā ma,名,お母さん,ma1 ma5,15
2,4067,妻子,qī zi,名,妻 妻子,qi1 zi5,15
3,109,清楚,qīng chu,形,はっきりしている,qi1ng chu5,15
3,4256,舒服,shū fu,形,心地よい 気持ちよい,shu1 fu5,15
3,4255,叔叔,shū shu,名,おじさん 父親の弟,shu1 shu5,15
1,3986,先生,xiān sheng,名,男性に対する敬称（…さん）,xia1n sheng5,15
2,4094,休息,xiū xi,動,休憩する,xiu1 xi5,15
1,3998,衣服,yī fu,名,服,yi1 fu5,15
1,4007,桌子,zhuō zi,名,机 テーブル,zhuo1 zi5,15
2,4025,房间,fáng jiān,名,部屋,fa2ng jia1n,21
3,4179,国家,guó jiā,名,国家,guo2 jia1,21
3,4202,结婚,jié hūn,動,結婚する,jie2 hu1n,21
3,4218,离开,lí kāi,動,離れる 別れる,li2 ka1i,21
3,4223,邻居,lín jū,名,隣近所の人,li2n ju1,21
1,3952,明天,míng tiān,名,明日,mi2ng tia1n,21
3,4233,年轻,nián qīng,形,若い,nia2n qi1ng,21
3,4235,爬山,pá shān,動,登山（する）,pa2 sha1n,21
2,4063,旁边,páng biān,名,かたわら そば,pa2ng bia1n,21
3,107,其他,qí tā,代,その他（の）,qi2 ta1,21
2,4076,时间,shí jiān,名,時間 時刻,shi2 jia1n,21
3,4263,提高,tí gāo,動,高くする,ti2 ga1o,21
3,130,熊猫,xióng māo,名,パンダ,xio2ng ma1o,21
1,4008,昨天,zuó tiān,名,昨日,zuo2 tia1n,21
3,4147,厨房,chú fáng,名,台所,chu2 fa2ng,22
2,4039,回答,huí dá,動,回答する 答える,hui2 da2,22
2,10334,男人,nán rén,名,男性 夫,na2n re2n,22
3,4232,年级,nián jí,名,学年,nia2n ji2,22
3,4240,其实,qí shí,副,実際は,qi2 shi2,22
1,3981,同学,tóng xué,名,学友,to2ng xue2,22
3,,完成,wán chéng,動,完成する,wa2n che2ng,22
1,3995,学习,xué xí,動,学習する,xue2 xi2,22
3,4298,银行,yín háng,名,銀行,yi2n ha2ng,22
3,4307,着急,zháo jí,動,焦る いらいらする,zha2o ji2,22
3,66,词语,cí yǔ,名,字句 語句,ci2 yu3,23
3,77,而且,ér qiě,接,そのうえ,e2r qie3,23
2,4062,牛奶,niú nǎi,名,牛乳,niu2 na3i,23
3,4238,啤酒,pí jiǔ,名,ビール,pi2 jiu3,23
1,3958,苹果,píng guǒ,名,りんご,pi2ng guo3,23
3,4249,如果,rú guǒ,接,もしも…ならば,ru2 guo3,23
2,4106,游泳,yóu yǒng,動,水泳する,yo2u yo3ng,23
3,4143,成绩,chéng jì,名,成績,che2ng ji4,24
3,4144,城市,chéng shì,名,都会 都市,che2ng shi4,24
3,4146,迟到,chí dào,動,遅刻する,chi2 da4o,24
3,,还是,hái shì,副,依然として （比較して）やはり それとも,ha2i shi4,24
3,4190,环境,huán jìng,名,環境,hua2n ji4ng,24
3,4201,节目,jié mù,名,番組 プログラム,jie2 mu4,24
3,88,节日,jié rì,名,記念日 祝日,jie2 ri4,24
3,4203,结束,jié shù,動,終わる けりがつく,jie2 shu4,24
3,4208,决定,jué dìng,動,決定する,jue2 di4ng,24
3,4231,难过,nán guò,形,悲しい,na2n guo4,24
3,108,奇怪,qí guài,形,おかしい 奇怪である,qi2 gua4i,24
1,17,前面,qián miàn,名,前 前方,qia2n mia4n,24
3,4244,然后,rán hòu,副,それから その後 そして,ra2n ho4u,24
3,4248,容易,róng yì,形,容易である,ro2ng yi4,24
3,4266,同事,tóng shì,名,同僚,to2ng shi4,24
3,4267,同意,tóng yì,動,同意する,to2ng yi4,24
3,122,文化,wén huà,名,文化,we2n hua4,24
3,4274,习惯,xí guàn,名,習慣,xi2 gua4n,24
1,3996,学校,xué xiào,名,学校,xue2 xia4o,24
2,4096,颜色,yán sè,名,色,ya2n se4,24
2,4098,羊肉,yáng ròu,名,羊肉,ya2ng ro4u,24
3,4290,一定,yí dìng,副,必ず きっと,yi2 di4ng,24
3,4291,一共,yí gòng,副,全部で 合わせて,yi2 go4ng,24
3,4293,一样,yí yàng,形,同じである 似ている,yi2 ya4ng,24
3,135,游戏,yóu xì,名,遊び,yo2u xi4,24
3,60,鼻子,bí zi,名,鼻,bi2 zi5,25
3,61,别人,bié ren,名,他人 ひと様 ほかの人一般,bie2 ren5,25
3,64,除了,chú le,介,…以外は …を除いて,chu2 le5,25
1,3917,儿子,ér zi,名,息子,e2r zi5,25
2,4035,孩子,hái zi,名,子供,ha2i zi5,25
2,4046,觉得,jué de,動,感じる 思う,jue2 de5,25
3,103,明白,míng bai,形,明白なわかる,mi2ng bai5,25
1,3951,名字,míng zi,名,名前,mi2ng zi5,25
3,4236,盘子,pán zi,名,大きな皿,pa2n zi5,25
1,3956,朋友,péng you,名,友人,pe2ng you5,25
2,4065,便宜,pián yi,形,安い（値段が）,pia2n yi5,25
3,4239,葡萄,pú tao,名,葡萄,pu2 tao5,25
3,4243,裙子,qún zi,名,スカート,qu2n zi5,25
1,3969,什么,shén me,代,何 どんな,she2n me5,25
1,3970,时候,shí hou,名,時刻 時,shi2 hou5,25
3,118,头发,tóu fa,名,髪の毛,to2u fa5,25
1,3994,学生,xué sheng,名,学生,xue2 sheng5,25
3,4288,爷爷,yé ye,名,祖父（父方の）,ye2 ye5,25
3,58,北方,běi fāng,名,北方,be3i fa1ng,31
1,3900,北京,Běi jīng,名固,北京,Be3i ji1ng,31
3,4180,果汁,guǒ zhī,名,果汁 フルーツジュース,guo3 zhi1,31
2,4036,好吃,hǎo chī,形,おいしい,ha3o chi1,31
3,4197,简单,jiǎn dān,形,簡単である,jia3n da1n,31
1,3940,老师,lǎo shī,名,先生（師事する）,la3o shi1,31
2,4079,手机,shǒu jī,名,携帯電話,sho3u ji1,31
3,127,小心,xiǎo xīn,動,注意する 気をつける,xia3o xi1n,31
2,4101,已经,yǐ jīng,副,すでに,yi3 ji1ng,31
3,4196,检查,jiǎn chá,動,検査する 点検する,jia3n cha2,32
3,4204,解决,jiě jué,動,解決する,jie3 jue2,32
3,4207,举行,jǔ xíng,動,挙行する 行う,ju3 xi2ng,32
2,4050,可能,kě néng,能,おそらく …かもしれない,ke3 ne2ng,32
2,4057,旅游,lǚ yóu,動,観光旅行（をする）,lü3 yo2u,32
1,3955,女儿,nǚ ér,名,娘 女の子,nü3 e2r,32
2,10332,女人,nǚ rén,名,女性 妻,nü3 re2n,32
2,4068,起床,qǐ chuáng,動,起床する,qi3 chua2ng,32
3,115,水平,shuǐ píng,名,水準 レベル,shui3 pi2ng,32
2,4091,小时,xiǎo shí,名,時間,xia3o shi2,32
3,4286,选择,xuǎn zé,動,選択（する）,xua3n ze2,32
3,4296,以前,yǐ qián,名,以前 昔,yi3 qia2n,32
3,133,以为,yǐ wéi,動,…と考える 思う,yi3 we2i,32
3,136,有名,yǒu míng,形,有名である,yo3u mi2ng,32
3,4134,表演,biǎo yǎn,動,演じる,bia3o ya3n,33
3,4149,打扫,dǎ sǎo,動,掃除をする,da3 sa3o,33
2,4051,可以,kě yǐ,能,…できる（客観的な条件で許されている）,ke3 yi3,33
3,4222,了解,liǎo jiě,動,理解する 調べる,lia3o jie3,33
2,4078,手表,shǒu biǎo,名,腕時計,sho3u bia3o,33
2,3973,水果,shuǐ guǒ,名,果物,shui3 guo3,33
2,4081,所以,suǒyǐ,接,だから ゆえに,suo3yi3,33
3,4275,洗澡,xǐ zǎo,動,入浴する,xi3 za3o,33
3,4299,影响,yǐng xiǎng,動,影響を与える,yi3ng xia3ng,33
3,10350,比较,bǐ jiào,動,比較する,bi3 jia4o,34
3,4131,比赛,bǐ sài,動,試合する,bi3 sa4i,34
3,10351,表示,biǎo shì,動,表示する 示す 表す,bia3o shi4,34
3,4150,打算,dǎ suàn,動,…するつもりだ,da3 sua4n,34
3,4169,感冒,gǎn mào,動,風邪をひく,ga3n ma4o,34
2,4049,考试,kǎo shì,動,試験をする,ka3o shi4,34
3,4209,可爱,kě ài,形,可愛い,ke3 a4i,34
3,4219,礼物,lǐ wù,名,贈り物,li3 wu4,34
2,4224,马上,mǎ shàng,副,すぐさま ただちに,ma3 sha4ng,34
3,4225,满意,mǎn yì,形,満足している（気分的に）,ma3n yi4,34
1,3950,米饭,mǐ fàn,名,ごはん（米の）,mi3 fa4n,34
3,4234,努力,nǔ lì,形,努力している 一生懸命である,nu3 li4,34
2,4064,跑步,pǎo bù,動,ジョギングをする,pa3o bu4,34
3,4264,体育,tǐ yù,名,体育,ti3 yu4,34
3,131,眼镜,yǎn jìng,名,めがね,ya3n ji4ng,34
3,4295,以后,yǐ hòu,名,その後 今後,yi3 ho4u,34
3,10359,主要,zhǔ yào,形,主要な,zhu3 ya4o,34
2,4118,准备,zhǔn bèi,動,準備する …するつもりだ,zhu3n be4i,34
3,4313,总是,zǒng shì,副,いつも ずっと,zo3ng shi4,34
3,4160,耳朵,ěr duo,名,耳,e3r duo5,35
2,50,姐姐,jiě jie,名,お姉さん 姉,jie3 jie5,35
1,11,哪儿,nǎ r,代,どこ どこの,na3 r5,35
3,4229,奶奶,nǎi nai,名,祖母（父方の）,na3i nai5,35
2,4085,晚上,wǎn shang,名,晩 夜,wa3n shang5,35
1,26,我们,wǒ men,代,私たち（聞き手を含めず）,wo3 men5,35
1,3983,喜欢,xǐ huan,動,喜ぶ 好む,xi3 huan5,35
1,3990,小姐,xiǎo jie,名,未婚女性への呼びかけ 敬称（英語のMiss…）,xia3o jie5,35
2,4097,眼睛,yǎn jing,名,目,ya3n jing5,35
1,4001,椅子,yǐ zi,名,椅子,yi3 zi5,35
2,4112,早上,zǎo shang,名,朝,za3o shang5,35
1,4003,怎么,zěn me,代,どう なぜ,ze3n me5,35
2,4120,左边,zuǒ bian,名,左（の方）,zuo3 bian5,35
3,4132,必须,bì xū,能,…しなくてはならない,bi4 xu1,41
3,4137,菜单,cài dān,名,メニュー お品書き,ca4i da1n,41
2,4016,唱歌,chàng gē,動,歌をうたう,cha4ng ge1,41
3,4142,衬衫,chèn shān,名,ブラウス シャツ,che4n sha1n,41
2,41,大家,dà jiā,代,みんな,da4 jia1,41
3,67,蛋糕,dàn gāo,名,ケーキ カステラ,da4n ga1o,41
2,4024,第一,dìyī,数,第一の,di4yi1,41
3,4155,电梯,diàn tī,名,エレベーター,dia4n ti1,41
3,4164,放心,fàng xīn,動,安心する,fa4ng xi1n,41
3,4199,健康,jiàn kāng,名,健康,jia4n ka1ng,41
3,102,面包,miàn bāo,名,パン,mia4n ba1o,41
3,4247,认真,rèn zhēn,形,まじめである 真剣である,re4n zhe1n,41
2,4072,上班,shàng bān,動,出勤する,sha4ng ba1n,41
3,132,一般,yì bān,形,同じである 普通である,yi4 ba1n,41
3,4289,一边,yì biān,接,一方 片方,yi4 bia1n,41
3,4154,地图,dì tú,名,地図,di4 tu2,42
3,4167,复习,fù xí,動,復習（する）,fu4 xi2,42
3,4195,季节,jì jié,名,季節 シーズン,ji4 jie2,42
3,4212,客人,kè rén,名,客 乗客,ke4 re2n,42
3,4221,练习,liàn xí,動,練習する,lia4n xi2,42
3,4227,面条,miàn tiáo,名,麺類,mia4n tia2o,42
2,4071,去年,qù nián,名,去年 昨年,qu4 nia2n,42
3,4245,热情,rè qíng,形,心がこもっている 親切な熱情 意欲,re4 qi2ng,42
3,4246,认为,rèn wéi,動,…と認める 思う 考える,re4n we2i,42
3,10356,数学,shù xué,名,数学,shu4 xue2,42
3,4260,太阳,tài yáng,名,太陽,ta4i ya2ng,42
3,4261,特别,tè bié,形,特別である,te4 bie2,42
2,4087,问题,wèn tí,名,問題,we4n ti2,42
3,56,办法,bàn fǎ,名,方法 やりかた,ba4n fa3,43
2,4013,报纸,bào zhǐ,名,新聞,ba4o zhi3,43
3,4153,地铁,dì tiě,名,地下鉄,di4 tie3,43
1,3909,电脑,diàn nǎo,名,パソコン,dia4n na3o,43
1,3911,电影,diàn yǐng,名,映画,dia4n yi3ng,43
1,3919,饭馆,fàn guǎn,名,レストラン,fa4n gua3n,43
1,3925,汉语,Hàn yǔ,名,中国語,Ha4n yu3,43
3,4193,或者,huò zhě,接,あるいは,huo4 zhe3,43
3,4220,历史,lì shǐ,名,歴史,li4 shi3,43
3,4251,上网,shàng wǎng,動,インターネットに接続する,sha4ng wa3ng,43
1,3966,上午,shàng wǔ,名,午前,sha4ng wu3,43
2,4083,跳舞,tiào wǔ,動,ダンスをする,tia4o wu3,43
1,3984,下午,xià wǔ,名,午後,xia4 wu3,43
1,3985,下雨,xià yǔ,動,雨が降る,xia4 yu3,43
3,4280,校长,xiào zhǎng,名,校長 学長,xia4o zha3ng,43
2,4102,一起,yì qǐ,副,いっしょに,yi4 qi3,43
3,4312,字典,zì diǎn,名,字典 辞書,zi4 dia3n,43
3,143,自己,zì jǐ,代,自分,zi4 ji3,43
3,4123,爱好,ài hào,名,趣味 好み,a4i ha4o,44
3,4133,变化,biàn huà,動,変化する,bia4n hua4,44
2,4020,但是,dàn shì,接,しかし ただし,da4n shi4,44
1,3910,电视,diàn shì,名,テレビ,dia4n shi4,44
3,74,动物,dòng wù,名,動物,do4ng wu4,44
3,4158,锻炼,duàn liàn,動,鍛える,dua4n lia4n,44
3,4166,附近,fù jìn,名,近所 付近,fu4 ji4n,44
3,4182,害怕,hài pà,動,恐れる,ha4i pa4,44
3,4185,护照,hù zhào,名,パスポート,hu4 zha4o,44
3,4192,会议,huì yì,名,会議,hui4 yi4,44
3,4198,见面,jiàn miàn,動,会う,jia4n mia4n,44
2,4042,教室,jiào shì,名,教室,jia4o shi4,44
2,4043,介绍,jiè shào,動,紹介する 説明する,jie4 sha4o,44
1,3937,看见,kàn jiàn,動,見える 目に入る,ka4n jia4n,44
2,4053,快乐,kuài lè,形,楽しい,kua4i le4,44
3,4253,世界,shì jiè,名,世界,shi4 jie4,44
1,3974,睡觉,shuì jiào,動,眠る,shui4 jia4o,44
3,4273,忘记,wàng jì,動,忘れる うっかりする,wa4ng ji4,44
1,3987,现在,xiàn zài,名,現在 今,xia4n za4i,44
3,4301,遇到,yù dào,動,出会う 当面する,yu4 da4o,44
2,4110,运动,yùn dòng,動,運動する,yu4n do4ng,44
3,4302,愿意,yuàn yì,能,…したいと思う,yua4n yi4,44
1,29,再见,zài jiàn,他,さようなら,za4i jia4n,44
3,4305,照片,zhào piàn,名,写真,zha4o pia4n,44
2,4116,正在,zhèng zài,副,ちょうど…している,zhe4ng za4i,44
3,4310,重要,zhòng yào,形,重要である,zho4ng ya4o,44
3,10360,注意,zhù yì,動,注意する,zhu4 yi4,44
3,4314,最近,zuì jìn,名,最近 近頃,zui4 ji4n,44
3,4315,作业,zuò yè,名,宿題,zuo4 ye4,44
3,4316,作用,zuò yòng,名,作用 役割 働き作用する,zuo4 yo4ng,44
1,3898,爸爸,bà ba,名,お父さん,ba4 ba5,45
2,4023,弟弟,dì di,名,弟,di4 di5,45
3,71,地方,dì fang,名,場所 ところ 部分,di4 fang5,45
2,44,告诉,gào su,動,伝える 話す 教える,ga4o su5,45
3,,故事,gù shi,名,物語 話 事の筋,gu4 shi5,45
3,4181,过去,guò qu,名,過去,guo4 qu5,45
1,5,后面,hòu mian,名,(空間の)後ろ 後方． (時間や順序の)あと のちほど,ho4u mian5,45
3,4194,记得,jì de,動,覚えている,ji4 de5,45
3,93,句子,jù zi,名,文,ju4 zi5,45
3,4215,裤子,kù zi,名,ズボン,ku4 zi5,45
3,4216,筷子,kuài zi,名,箸,kua4i zi5,45
3,101,帽子,mào zi,名,帽子,ma4o zi5,45
2,4061,妹妹,mèi mei,名,妹,me4i mei5,45
1,14,那儿,nà r,代,あそこ そこ,na4 r5,45
1,3957,漂亮,piào liang,形,きれいである（見た目が） 見事である,pia4o liang5,45
1,3963,认识,rèn shi,動,見知っている,re4n shi5,45
2,4077,事情,shì qing,名,事 事柄 用件,shi4 qing5,45
3,10357,为了,wèi le,介,…のために,we4i le5,45
3,129,兴趣,xìng qu,名,興味 趣味,xi4ng qu5,45
1,3992,谢谢,xiè xie,他,ありがとう,xie4 xie5,45
2,4103,意思,yì si,名,意味,yi4 si5,45
2,10344,右边,yòu bian,名,右（の方）,yo4u bian5,45
3,137,月亮,yuè liang,名,月（天体の）,yue4 liang5,45
2,4113,丈夫,zhàng fu,名,夫 主人,zha4ng fu5,45
3,4304,照顾,zhào gu,動,世話をする 気を配る,zha4o gu5,45
1,31,这儿,zhè r,代,ここ,zhe4 r5,45
1,3905,出租车,chū zū chē,名,タクシー,chu1 zu1 che1,111
2,4082,踢足球,tī zú qiú,動,サッカーをする,ti1 zu2 qiu2,122
3,4268,图书馆,tú shū guǎn,名,図書館,tu2 shu1 gua3n,213
1,10328,没关系,méi guān xi,他,かまいません 問題ないです,me2i gua1n xi5,215
2,4027,服务员,fú wù yuán,名,従業員（ホテルやレストランの）,fu2 wu4 yua2n,242
1,10327,不客气,bú kè qi,他,どういたしまして,bu2 ke4 qi5,245
3,4292,一会儿,yí huì r,副,少しの間,yi2 hui4 r5,245
3,4284,行李箱,xíng li xiāng,名,トランク（車の）,xi2ng li5 xia1ng,251
1,3931,火车站,huǒ chē zhàn,名,鉄道の駅,huo3 che1 zha4n,314
3,106,普通话,pǔ tōng huà,名,標準語（中国の）,pu3 to1ng hua4,314
2,4019,打篮球,dǎ lán qiú,動,バスケットボールをする,da3 la2n qiu2,322
3,124,洗手间,xǐ shǒu jiān,名,お手洗い トイレ,xi3 sho3u jia1n,331
1,3906,打电话,dǎ diàn huà,動,電話をかける,da3 dia4n hua4,344
1,4004,怎么样,zěn me yàng,代,どんな（性質） どう（方法） どうですか？（状況 意,ze3n me5 ya4ng,354
3,4127,办公室,bàn gōng shì,名,事務室,ba4n go1ng shi4,414
2,4119,自行车,zì xíng chē,名,自転車,zi4 xi2ng che1,421
2,4086,为什么,wèi shén me,代,なぜ どうして,we4i she2n me5,425
3,4306,照相机,zhào xiàng jī,名,カメラ,zha4o xia4ng ji1,441
1,3914,对不起,duì bu qǐ,他,すみません,dui4 bu5 qi3,453
2,4030,公共汽车,gōng gòng qì chē,名,バス,go1ng go4ng qi4 che1,1441
3,4156,电子邮件,diàn zǐ yóu jiàn,名,電子メール,dia4n zi3 yo2u jia4n,4324
